Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","710","South Africa","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","73.742415","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","74.371348","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","74.685814","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","74.843048","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","74.843048","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","74.843048","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","75.157514","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","75.314748","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","75.786447","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","76.415381","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","76.415381","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","76.572614","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","76.572614","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","77.201547","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","77.201547","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","77.201547","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","77.35878","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","77.516014","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","77.673247","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","78.144947","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","78.459413","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","79.402813","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","79.71728","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","80.031746","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","80.503446","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","81.132379","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","81.132379","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","81.761313","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","82.233012","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","82.233012","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","82.547479","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","82.861946","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","83.333646","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","84.277045","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","84.748745","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","84.748745","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","85.063212","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","710","South Africa","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","85.063212","X","Figure from external organization","base year is 2015"
